symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
OMBTC,0.00000000,0.000,0.00000068,0.00000068,0.00000068,532.00000000,0.00000067,180257.00000000,0.00000068,31438.00000000,0.00000068,0.00000068,0.00000067,252140.00000000,0.17027943,1696598641216,1696685041216,3070718,3070872,155
OMBUSD,-0.00001000,-0.053,0.01880689,0.01891000,0.01891000,10000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01892000,0.01924000,0.01863000,315447.00000000,5932.57854000,1696489211573,1696575611573,5232078,5232134,57
OMUSDT,0.00021000,1.119,0.01890802,0.01874000,0.01897000,531.00000000,0.01897000,10098.00000000,0.01899000,5084.00000000,0.01876000,0.01908000,0.01873000,8874621.00000000,167801.48051000,1696598599475,1696684999475,15228070,15229482,1413
PONDBTC,0.00000001,3.448,0.00000029,0.00000030,0.00000030,1355.00000000,0.00000029,4991165.00000000,0.00000030,1593026.00000000,0.00000029,0.00000030,0.00000029,172947.00000000,0.05086479,1696598516098,1696684916098,3852936,3852945,10
PONDBUSD,0.00018000,2.228,0.00825851,0.00806000,0.00826000,2992.23000000,0.00824000,79394.98000000,0.00827000,90469.62000000,0.00808000,0.00837000,0.00808000,2081446.88000000,17189.64645180,1696598628257,1696685028257,12945147,12945448,302
PONDUSDT,0.00017000,2.104,0.00821817,0.00807000,0.00825000,41214.52000000,0.00825000,68204.65000000,0.00826000,31143.36000000,0.00808000,0.00836000,0.00806000,30082734.19000000,247225.00045340,1696598543126,1696684943126,27105168,27108300,3133
DEGOBTC,-0.00000020,-0.425,0.00004704,0.00004737,0.00004688,9.85000000,0.00004687,273.55000000,0.00004688,4.28000000,0.00004708,0.00004759,0.00004639,11221.54000000,0.52785944,1696598663734,1696685063734,4914936,4915907,972
DEGOBUSD,-0.02600000,-1.894,1.36795813,1.37100000,1.34700000,186.41000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37300000,1.41000000,1.33700000,10260.14000000,14035.44196000,1695877224813,1695963624813,8359338,8359492,155
DEGOUSDT,0.02000000,1.547,1.31437707,1.29400000,1.31300000,137.44000000,1.31100000,147.00000000,1.31300000,26.90000000,1.29300000,1.33000000,1.29300000,98683.22000000,129706.96171000,1696598662736,1696685062736,24665447,24667576,2130
AVAXEUR,-0.31000000,-3.036,10.30775521,10.20000000,9.90000000,14.43000000,9.90000000,35.98000000,9.91000000,81.53000000,10.21000000,11.14000000,9.74000000,13347.24000000,137580.08270000,1696598666653,1696685066653,3918069,3920183,2115
BTTTRY,0.00000000,0.000,0.00000000,0.03783000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CHZBRL,0.00100000,0.322,0.31212267,0.31100000,0.31200000,3483.00000000,0.31200000,18718.00000000,0.31300000,31577.00000000,0.31100000,0.31500000,0.30900000,70073.00000000,21871.37200000,1696598526204,1696684926204,2574731,2574798,68
UNIEUR,0.00000000,0.000,0.00000000,4.85600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ALICEBTC,-0.00000061,-2.369,0.00002544,0.00002583,0.00002514,7.85000000,0.00002514,8.20000000,0.00002518,59.46000000,0.00002575,0.00002582,0.00002509,14432.14000000,0.36711476,1696598613017,1696685013017,11175919,11176155,237
ALICEBUSD,0.00600000,0.833,0.72138461,0.71800000,0.72600000,76.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72000000,0.72800000,0.71100000,17207.74000000,12413.39888000,1695877208283,1695963608283,16772258,16772427,170
ALICEUSDT,-0.00200000,-0.283,0.70930224,0.70600000,0.70400000,102.36000000,0.70300000,762.19000000,0.70400000,15656.27000000,0.70600000,0.71600000,0.70200000,816758.15000000,579328.38563000,1696598664978,1696685064978,84440024,84444940,4917
CHZBUSD,0.00070000,1.176,0.06019704,0.05940000,0.06020000,46326.00000000,0.06020000,113640.00000000,0.06030000,42854.00000000,0.05950000,0.06100000,0.05940000,3106691.00000000,187013.59970000,1696598671182,1696685071182,20422794,20423999,1206
CHZEUR,0.00040000,0.705,0.05718903,0.05660000,0.05710000,254.00000000,0.05690000,69021.00000000,0.05710000,8242.00000000,0.05670000,0.05750000,0.05640000,104718.00000000,5988.72060000,1696598667970,1696685067970,3822518,3822574,57
CHZGBP,-0.00220000,-3.704,0.05850774,0.06090000,0.05720000,3128.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05940000,0.05950000,0.05720000,9533.00000000,557.75430000,1692154810904,1692241210904,1257393,1257399,7
BIFIBNB,0.00000000,0.000,0.00000000,2.77700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BIFIBUSD,0.00000000,0.000,0.00000000,359.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LINABTC,-0.00000001,-2.778,0.00000036,0.00000036,0.00000035,410.00000000,0.00000035,12885357.00000000,0.00000036,8353243.00000000,0.00000036,0.00000037,0.00000035,2688607.00000000,0.96074372,1696598671352,1696685071352,2757824,2757952,129
LINABUSD,0.00002800,0.282,0.00997523,0.00991700,0.00996000,6398.67000000,0.00995600,17193.71000000,0.00996100,343884.79000000,0.00993200,0.01009200,0.00989000,14308183.89000000,142727.44506252,1696598527495,1696684927495,11493977,11494670,694
LINAUSDT,0.00004100,0.414,0.00997808,0.00991100,0.00995200,1390.76000000,0.00995200,2736.40000000,0.00995300,31537.28000000,0.00991100,0.01010000,0.00987300,294475236.88000000,2938296.72503744,1696598671051,1696685071051,53473858,53489746,15889
ADARUB,-0.27000000,-1.021,26.47750610,26.53000000,26.17000000,152.80000000,26.12000000,2750.20000000,26.18000000,1717.10000000,26.44000000,26.88000000,26.00000000,9677.20000000,256228.12200000,1696598646419,1696685046419,1013630,1013689,60
ENJBRL,-0.03600000,-2.639,1.31883424,1.39000000,1.32800000,75.10000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36400000,1.36400000,1.29000000,8332.30000000,10988.92250000,1692165602246,1692252002246,711186,711243,58
ENJEUR,0.00070000,0.330,0.21248831,0.21010000,0.21250000,59.00000000,0.21130000,1670.40000000,0.21180000,472.50000000,0.21180000,0.21510000,0.21080000,10282.80000000,2184.97477000,1696598609642,1696685009642,2118715,2118774,60
MATICEUR,0.01190000,2.250,0.53755510,0.52920000,0.54080000,46.30000000,0.54100000,723.40000000,0.54130000,1344.80000000,0.52890000,0.55010000,0.52850000,246068.00000000,132275.10853000,1696598645166,1696685045166,7876249,7877526,1278
NEOTRY,2.20000000,1.117,199.11452423,196.30000000,199.20000000,71.27000000,198.90000000,23.09000000,199.30000000,27.92000000,197.00000000,200.40000000,196.30000000,2815.64000000,560634.81900000,1696598670565,1696685070565,3237643,3238014,372
PERPBTC,-0.00000055,-2.577,0.00002097,0.00002139,0.00002079,86.36000000,0.00002078,429.88000000,0.00002083,1059.01000000,0.00002134,0.00002141,0.00002074,14409.47000000,0.30222373,1696598602619,1696685002619,3624910,3625074,165
PERPBUSD,-0.00508000,-0.866,0.58691485,0.58482000,0.58175000,370.16000000,0.58146000,171.98000000,0.58243000,1657.12000000,0.58683000,0.59283000,0.57874000,14815.47000000,8695.41933530,1696598669020,1696685069020,6941968,6942068,101
PERPUSDT,-0.00519000,-0.885,0.58619497,0.58593000,0.58157000,39.48000000,0.58169000,124.91000000,0.58184000,50.00000000,0.58676000,0.59400000,0.57937000,2071127.75000000,1214084.65979370,1696598669334,1696685069334,25679063,25689160,10098
RAMPBTC,0.00000000,0.000,0.00000000,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RAMPBUSD,0.00000000,0.000,0.00000000,0.05210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
SUPERBTC,0.00000000,0.000,0.00000280,0.00000280,0.00000280,1518.00000000,0.00000279,4247.00000000,0.00000281,1590.00000000,0.00000280,0.00000283,0.00000278,255356.00000000,0.71423198,1696598081971,1696684481971,4673256,4673859,604
SUPERBUSD,0.00000000,0.000,0.07837713,0.07640000,0.07820000,223.00000000,0.07810000,1280.00000000,0.07860000,1019.00000000,0.07820000,0.07930000,0.07770000,89267.00000000,6996.49170000,1696598637733,1696685037733,8791829,8791953,125
SUPERUSDT,0.00140000,1.823,0.07810119,0.07680000,0.07820000,3461.00000000,0.07820000,3987.00000000,0.07830000,2724.00000000,0.07680000,0.07910000,0.07670000,2620051.00000000,204629.10510000,1696598671397,1696685071397,27567244,27570403,3160
CFXBTC,-0.00000003,-0.642,0.00000464,0.00000467,0.00000464,77.00000000,0.00000464,35923.00000000,0.00000465,14165.00000000,0.00000467,0.00000471,0.00000460,530069.00000000,2.45942180,1696598668928,1696685068928,4059022,4059450,429
CFXBUSD,0.00150000,1.168,0.12870536,0.12840000,0.12990000,2637.00000000,0.12980000,106826.00000000,0.12990000,204.00000000,0.12840000,0.13190000,0.12660000,1601739.00000000,206152.39330000,1696598668945,1696685068945,17029847,17030528,682
CFXUSDT,0.00170000,1.326,0.12934442,0.12820000,0.12990000,9564.00000000,0.12990000,16936.00000000,0.13000000,143495.00000000,0.12820000,0.13190000,0.12640000,33316878.00000000,4309352.10130000,1696598670384,1696685070384,48326283,48340608,14326
ENJGBP,0.00000000,0.000,0.00000000,0.36760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
EOSTRY,0.18000000,1.144,15.96908593,15.62000000,15.92000000,12.70000000,15.91000000,675.50000000,15.94000000,876.40000000,15.74000000,16.15000000,15.65000000,40220.30000000,642281.42700000,1696598596115,1696684996115,3144981,3145436,456
LTCGBP,0.41000000,0.762,54.13572835,53.47000000,54.21000000,2.03900000,53.74000000,1.80800000,53.80000000,0.90400000,53.80000000,54.21000000,53.80000000,3.55600000,192.50665000,1696598375066,1696684775066,884861,884863,3
LUNAEUR,0.00000000,0.000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RVNTRY,0.00190000,0.466,0.41384617,0.40770000,0.41000000,3153.62000000,0.41010000,81242.84000000,0.41050000,0.07000000,0.40810000,0.42130000,0.40800000,4609477.32000000,1907614.54009700,1696598656584,1696685056584,6784235,6785005,771
THETAEUR,-0.00200000,-0.339,0.59279861,0.58900000,0.58800000,119.00000000,0.58800000,6.30000000,0.58900000,1036.80000000,0.59000000,0.59800000,0.58600000,12706.00000000,7532.09910000,1696598671208,1696685071208,1659216,1659351,136
XVGBUSD,0.00003000,0.899,0.00337356,0.00332700,0.00336600,2075.50000000,0.00336400,227397.00000000,0.00336900,24761.80000000,0.00333600,0.00341400,0.00333600,5751183.50000000,19401.93534990,1696598623187,1696685023187,10201636,10201897,262
EPSBTC,0.00000000,0.000,0.00000000,0.00000499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
TKOBTC,-0.00000011,-1.419,0.00000766,0.00000775,0.00000764,45.30000000,0.00000763,1638.70000000,0.00000765,102.20000000,0.00000775,0.00000777,0.00000758,24168.20000000,0.18511244,1696598611337,1696685011337,4812255,4813219,965
TKOBIDR,37.25,1.121,3343.52,3328.98,3360.00,2446.50000000,0.00,0.00000000,0.00,0.00000000,3322.75,3390.00,3302.00,254382.90000000,850534596.16,1695884443440,1695970843440,7347249,7348166,918
TKOBUSD,0.00100000,0.470,0.21345993,0.21260000,0.21390000,152.90000000,0.21360000,468.10000000,0.21400000,1004.80000000,0.21290000,0.21470000,0.21270000,43420.70000000,9268.57969000,1696598610979,1696685010979,8219756,8219901,146
TKOUSDT,0.00140000,0.659,0.21362712,0.21220000,0.21380000,166.10000000,0.21370000,188.10000000,0.21380000,731.30000000,0.21240000,0.21500000,0.21240000,503738.70000000,107612.25017000,1696598610198,1696685010198,27892360,27894363,2004
PUNDIXETH,0.00000100,0.451,0.00022312,0.00022180,0.00022280,107.70000000,0.00022070,276.20000000,0.00022220,1982.40000000,0.00022180,0.00022560,0.00021900,24666.40000000,5.50366041,1696598667982,1696685067982,1462419,1462499,81
PUNDIXUSDT,0.00370000,1.031,0.36448682,0.35890000,0.36260000,272.40000000,0.36240000,108.90000000,0.36260000,325.80000000,0.35890000,0.37170000,0.35590000,1161804.80000000,423462.53329000,1696598670346,1696685070346,13378274,13385834,7561
BTTBRL,0.00000000,0.000,0.00000000,0.01553000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTTEUR,0.00000000,0.000,0.00000000,0.00243600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
HOTEUR,0.00000000,0.000,0.00000000,0.00178900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WINEUR,0.00000030,0.512,0.00005870,0.00005840,0.00005890,889587.00000000,0.00005880,1832277.00000000,0.00005890,222393.00000000,0.00005860,0.00005900,0.00005840,25155612.00000000,1476.55447300,1696597965873,1696684365873,2270658,2270768,111
TLMBTC,0.00000000,0.000,0.00000036,0.00000036,0.00000036,29058.00000000,0.00000035,2832407.00000000,0.00000036,136167.00000000,0.00000036,0.00000037,0.00000035,956076.00000000,0.34096045,1696598666398,1696685066398,8376350,8376685,336
TLMBUSD,0.00003000,0.302,0.01000735,0.00980000,0.00998000,10032.00000000,0.00997000,69381.00000000,0.00998000,25594.00000000,0.00995000,0.01008000,0.00993000,565511.00000000,5659.26461000,1696598610665,1696685010665,21606049,21606186,138
TLMUSDT,0.00007000,0.708,0.00998505,0.00990000,0.00996000,160721.00000000,0.00996000,1244113.00000000,0.00997000,31636.00000000,0.00989000,0.01007000,0.00989000,41170493.00000000,411089.26384000,1696598669875,1696685069875,76234857,76237967,3111
1INCHUPUSDT,0.00000000,0.000,0.00000000,0.06570300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
1INCHDOWNUSDT,0.00000000,0.000,0.00000000,0.00614800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTGBUSD,0.00000000,0.000,0.00000000,17.62000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BTGUSDT,0.00000000,0.000,0.00000000,17.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
HOTBUSD,0.00000000,0.000,0.00104978,0.00105800,0.00105800,188847.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00105800,0.00106200,0.00104000,16602904.00000000,17429.36651480,1694660420815,1694746820815,6538226,6538431,206
BNBUAH,88.00000000,1.040,8550.29839389,8464.00000000,8549.00000000,0.56400000,8549.00000000,2.81600000,8561.00000000,0.43800000,8461.00000000,8613.00000000,8447.00000000,59.39800000,507870.62400000,1696598671242,1696685071242,801893,802092,200
ONTTRY,0.07000000,1.521,4.68632411,4.60200000,4.67200000,73.00000000,4.67100000,12794.00000000,4.67800000,1194.00000000,4.60200000,4.73700000,4.60000000,223467.00000000,1047238.78900000,1696598614832,1696685014832,3102119,3102542,424
VETEUR,0.00014000,0.884,0.01590089,0.01584000,0.01598000,155.83000000,0.01602000,7508.93000000,0.01604000,1400.00000000,0.01584000,0.01607000,0.01577000,1122907.37000000,17855.22744300,1696598613294,1696685013294,5928577,5928952,376
VETGBP,-0.00040000,-2.721,0.01468141,0.01469000,0.01430000,832.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01470000,0.01489000,0.01429000,832667.37000000,12224.73416320,1692172812976,1692259212976,1672466,1672575,110
WINBRL,-0.00000110,-0.341,0.00032124,0.00032120,0.00032190,339216.00000000,0.00032190,5546030.00000000,0.00032360,6851932.00000000,0.00032300,0.00032460,0.00031900,27557925.00000000,8852.79082130,1696598398748,1696684798748,3137052,3137175,124
MIRBTC,0.00000000,0.000,0.00000000,0.00000838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MIRBUSD,0.00000000,0.000,0.00000000,0.13237000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MIRUSDT,0.00000000,0.000,0.00000000,0.14168000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BARBTC,0.00000000,0.000,0.00000000,0.00014100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BARBUSD,-0.03500000,-1.363,2.56684262,2.57000000,2.53300000,400.83000000,0.00000000,0.00000000,0.00000000,0.00000000,2.56800000,2.62500000,2.52200000,29260.05000000,75105.94333000,1690254011627,1690340411627,2581008,2581628,621
BARUSDT,0.02200000,1.000,2.21613583,2.20100000,2.22100000,84.48000000,2.21900000,135.99000000,2.22100000,9.29000000,2.19900000,2.23100000,2.19900000,126895.89000000,281218.52862000,1696598608353,1696685008353,10978832,10981924,3093
FORTHBTC,-0.00000080,-0.791,0.00010085,0.00010110,0.00010030,11.01000000,0.00010010,35.69000000,0.00010040,155.99000000,0.00010110,0.00010250,0.00009920,4204.37000000,0.42401517,1696598544721,1696684944721,2943913,2944784,872
FORTHBUSD,0.12300000,4.236,3.06712612,2.90300000,3.02700000,48.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.90400000,3.38300000,2.85100000,137536.37000000,421841.39236000,1694062823102,1694149223102,4392038,4395881,3844
FORTHUSDT,0.03900000,1.407,2.81555180,2.77000000,2.81000000,7.65000000,2.80700000,16.74000000,2.81000000,36.84000000,2.77100000,2.86600000,2.76800000,205858.14000000,579604.25713000,1696598590343,1696684990343,15773187,15779066,5880
CAKEGBP,0.00000000,0.000,0.00000000,2.71400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DOGERUB,0.00000000,0.000,0.00000000,6.94000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
HOTBRL,0.00000000,0.000,0.00000000,0.03750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
WRXEUR,0.00000000,0.000,0.00000000,0.57460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
EZBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
EZETH,0.00000000,0.000,0.00000000,0.00017500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BAKEUSDT,0.00730000,5.166,0.14491811,0.14120000,0.14860000,7753.00000000,0.14860000,2403.00000000,0.14870000,55464.30000000,0.14130000,0.15000000,0.14020000,94371541.20000000,13676145.08389000,1696598668887,1696685068887,53792840,53867612,74773
BURGERBUSD,0.00150000,0.445,0.33990847,0.33570000,0.33880000,254.30000000,0.33800000,61.20000000,0.33880000,1433.50000000,0.33730000,0.34400000,0.33730000,43485.40000000,14781.05599000,1696598552466,1696684952466,11825200,11825326,127
BURGERUSDT,0.00140000,0.416,0.34011368,0.33680000,0.33830000,1262.50000000,0.33830000,483.10000000,0.33850000,366.20000000,0.33690000,0.34550000,0.33630000,940249.10000000,319791.58422000,1696598590530,1696684990530,26042109,26046531,4423
SLPBUSD,-0.00001200,-0.801,0.00149261,0.00150100,0.00148700,38497.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00149900,0.00152000,0.00146900,33128963.00000000,49448.54883200,1696489235731,1696575635731,24783692,24784084,393
SLPUSDT,0.00000900,0.605,0.00150797,0.00148700,0.00149600,8450.00000000,0.00149500,966274.00000000,0.00149600,39817.00000000,0.00148700,0.00152300,0.00148600,525896066.00000000,793034.77444100,1696598671153,1696685071153,93784181,93791534,7354
TRXAUD,0.00000000,0.000,0.00000000,0.09810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
TRXEUR,0.00185000,2.266,0.08249846,0.08165000,0.08350000,697.00000000,0.08349000,135.00000000,0.08350000,3160.00000000,0.08165000,0.08350000,0.08154000,2647336.00000000,218401.15251000,1696598661931,1696685061931,2977250,2981577,4328
VETTRY,0.00750000,1.612,0.47014763,0.46350000,0.47270000,63.30000000,0.47240000,87377.20000000,0.47290000,1160.00000000,0.46520000,0.47390000,0.46440000,1290699.90000000,606819.49466000,1696598606734,1696685006734,3456598,3457018,421
SHIBUSDT,0.00000004,0.558,0.00000722,0.00000718,0.00000721,11885293.00,0.00000721,6866917244.00,0.00000722,5140797215.00,0.00000717,0.00000726,0.00000716,895117530963.00,6465232.00003293,1696598670283,1696685070283,376367249,376383534,16286
SHIBBUSD,0.00000003,0.418,0.00000722,0.00000718,0.00000721,476526868.00,0.00000721,2339747910.00,0.00000722,1119091287.00,0.00000718,0.00000726,0.00000716,62053747474.00,448273.64647104,1696598669403,1696685069403,98276918,98278815,1898
ICPBTC,-0.00000080,-0.714,0.00011114,0.00011190,0.00011130,37.27000000,0.00011130,187.34000000,0.00011150,165.86000000,0.00011210,0.00011240,0.00010960,6547.79000000,0.72774174,1696598666530,1696685066530,8371414,8371942,529
ICPBNB,0.00015000,1.031,0.01457508,0.01454000,0.01470000,5.44000000,0.01461000,38.69000000,0.01468000,62.77000000,0.01455000,0.01470000,0.01439000,1700.04000000,24.77821310,1696598666435,1696685066435,2257363,2257432,70
ICPBUSD,0.02900000,0.939,3.09826191,3.06900000,3.11800000,32.08000000,3.11500000,80.23000000,3.11800000,340.88000000,3.08900000,3.13000000,3.06400000,27284.71000000,84535.17764000,1696598666783,1696685066783,16583196,16583575,380
ICPUSDT,0.04200000,1.367,3.09695046,3.07200000,3.11500000,3.36000000,3.11500000,19.71000000,3.11600000,559.89000000,3.07300000,3.13000000,3.06300000,747015.67000000,2313470.52162000,1696598669624,1696685069624,98848858,98863990,15133
SHIBEUR,0.00000001,0.146,0.00000684,0.00000684,0.00000684,11890673.00,0.00000682,569098995.00,0.00000684,163400419.00,0.00000683,0.00000687,0.00000680,3597459792.00,24601.97506522,1696598667343,1696685067343,12866468,12866878,411
SHIBRUB,0.00000000,0.000,0.00000000,0.00057730,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573255866,1689659655866,-1,-1,0
ETCEUR,-0.01000000,-0.067,14.86709564,14.76000000,14.83000000,1.35000000,14.81000000,6.39000000,14.84000000,1.80000000,14.84000000,14.99000000,14.77000000,251.14000000,3733.72240000,1696598487333,1696684887333,1073175,1073259,85
ETCBRL,0.00000000,0.000,0.00000000,202.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DOGEBIDR,14.00,1.488,947.71,940.00,955.00,359.00000000,0.00,0.00000000,0.00,0.00000000,941.00,956.00,940.00,347440.00000000,329273486.00,1695884421628,1695970821628,2505072,2505301,230
ARBTC,-0.00000310,-2.120,0.00014443,0.00014590,0.00014310,0.75000000,0.00014300,394.22000000,0.00014330,33.90000000,0.00014620,0.00014620,0.00014270,2173.63000000,0.31394634,1696598663771,1696685063771,5872655,5872990,336
ARBNB,0.00000000,0.000,0.00000000,0.02183000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ARBUSD,-0.01000000,-0.249,4.02467340,4.02000000,4.00000000,74.40000000,4.00000000,168.66000000,4.01000000,123.56000000,4.01000000,4.06000000,3.99000000,3224.63000000,12978.08260000,1696598663773,1696685063773,9232046,9232282,237
ARUSDT,-0.01000000,-0.249,4.02392373,4.00000000,4.00000000,166.99000000,4.00000000,5017.04000000,4.01000000,4266.00000000,4.01000000,4.06000000,3.98000000,269652.71000000,1085061.93790000,1696598671286,1696685071286,43520263,43527992,7730
